undermine_score,support_score,predict_label,gold
-2.403563,2.69944,1,0
4.119453,-4.634605,0,0
4.1172285,-4.2641263,0,0
-0.3070289,0.2643499,1,0
4.021279,-4.286363,0,0
3.1806836,-3.210463,0,0
-0.0042967824,0.0063517615,1,0
4.266971,-4.494657,0,0
4.1499805,-4.4424376,0,0
-3.1990404,3.7784202,1,1
-3.402329,3.8982759,1,1
4.2117205,-4.4865956,0,0
4.2856984,-4.5346518,0,0
4.2506156,-4.545079,0,0
-2.8290453,3.1773238,1,1
-3.007914,3.5128684,1,1
-2.8358448,3.3643358,1,1
-3.52872,4.054074,1,1
-3.4824338,3.9904847,1,1
-3.4089894,4.0674696,1,1
-3.7156994,4.216372,1,1
-3.7594955,4.1990104,1,1
-3.7541409,4.1299667,1,1
3.8578637,-4.316888,0,0
4.2699456,-4.523746,0,0
4.0060844,-4.377978,0,0
2.7581983,-2.963655,0,1
2.479259,-2.4952946,0,1
-1.2192444,1.5124213,1,1
4.424994,-4.70218,0,0
0.23969595,0.024951085,0,0
-3.5524213,3.951446,1,1
-2.021779,2.4990723,1,1
-3.239439,3.7084923,1,1
-1.8633492,2.2948437,1,0
-2.0493107,2.4990208,1,1
1.2990049,-1.0834993,0,1
3.773134,-3.943604,0,1
3.8351274,-3.844215,0,1
2.6582994,-2.6650317,0,1
3.893666,-4.05916,0,1
2.9014516,-2.9938035,0,1
2.8966851,-2.5729597,0,1
-3.1450286,3.378306,1,0
-1.2564249,1.4270056,1,0
-1.2184683,1.4572598,1,0
-1.2090368,1.185675,1,0
-1.575709,1.5186944,1,0
-3.3570945,3.4762874,1,0
-2.0340812,1.8907119,1,0
-2.0621324,1.8859059,1,0
3.1554635,-3.291315,0,1
-2.650732,2.8501296,1,0
3.8084843,-4.0705132,0,1
3.5660257,-3.9973695,0,1
3.6885543,-4.2495956,0,1
3.7845836,-4.1171837,0,1
3.8514886,-3.919898,0,1
3.2673674,-3.3104844,0,1
-0.6617491,1.1663879,1,0
-3.5589595,3.9320884,1,0
-2.3917506,2.7635293,1,0
-3.7778254,4.150059,1,0
0.026419459,0.03268265,1,0
-3.2876756,3.8508246,1,0
-3.8139682,4.243578,1,0
-2.0996234,2.4759421,1,0
2.6544008,-2.611619,0,1
4.011356,-4.3869247,0,1
3.2718296,-3.5294752,0,1
2.0234902,-2.122272,0,1
3.2845898,-3.6957784,0,1
2.8654087,-2.8699837,0,1
-0.19429624,0.6286345,1,1
-2.6323488,2.7748802,1,0
-3.873709,4.160032,1,0
-3.7994387,4.1021633,1,0
-3.8044343,4.1297164,1,0
-3.860353,4.2674384,1,0
2.1773067,-2.3478684,0,0
2.4700785,-2.2613583,0,1
-0.33217517,0.945188,1,1
-1.9576315,2.6010165,1,1
1.7976869,-1.5491802,0,1
3.4738507,-3.7694962,0,0
3.0909634,-3.1228561,0,0
-2.839879,3.3860283,1,1
-2.3986607,2.8442354,1,1
4.0605288,-4.4560037,0,0
4.1574216,-4.6164393,0,0
1.4455522,-1.3551441,0,0
-2.2245822,2.626975,1,0
4.12542,-4.4746222,0,0
-2.2042553,2.0306745,1,0
-2.4191544,2.3225024,1,0
-3.3991337,3.4475813,1,0
-3.1439447,3.1144104,1,0
-3.5711367,3.8794181,1,0
4.24968,-4.4601593,0,0
-2.2001731,2.1435714,1,0
3.239219,-3.45288,0,0
4.156065,-4.369695,0,0
-1.9888165,1.9622625,1,0
-3.3651466,3.6920898,1,1
-2.919757,3.1986547,1,1
-1.2716029,1.4106342,1,1
-3.7484286,3.9721794,1,1
-3.9558203,3.9069505,1,1
-3.7156053,3.9801621,1,1
-3.7599316,3.7654874,1,1
-1.8458978,1.480932,1,1
-3.83931,3.8699398,1,1
-3.3319833,3.556752,1,1
-2.9449403,3.473575,1,1
-3.890504,4.3733826,1,1
3.5619886,-3.6304398,0,0
2.7140222,-2.8561978,0,0
2.3197067,-2.0387006,0,1
2.2606766,-2.245638,0,0
0.85427743,-0.24720624,0,0
1.4841391,-1.0546781,0,0
0.67661756,-0.4041406,0,0
-1.935105,2.4802046,1,0
-2.631648,3.1238275,1,0
-3.2788005,3.5883918,1,1
-3.759676,3.9699943,1,0
2.9472606,-3.2383099,0,0
-3.8511848,4.13582,1,0
-3.7368147,4.121996,1,1
-0.79583067,1.1512928,1,1
2.540921,-2.7042885,0,1
3.4192524,-3.5160532,0,0
3.075369,-3.2825003,0,0
3.9621077,-4.0774646,0,0
3.7550673,-3.8900158,0,0
0.44539908,-0.13592552,0,0
-0.46391365,0.1674632,1,0
-3.1332955,3.3517,1,1
-3.2629404,3.8211923,1,1
-2.9430718,3.4522018,1,1
-3.7606387,4.084062,1,1
4.395822,-4.7549615,0,0
4.4436383,-4.68761,0,0
-2.7124343,3.308543,1,1
-3.069398,3.5024242,1,1
-3.0655334,3.5819287,1,1
-2.123096,2.5275507,1,1
-2.0815074,2.6655746,1,1
-2.7181509,3.165761,1,1
-1.3027254,1.3068029,1,1
-3.4585934,3.8465428,1,1
1.5452303,-1.5180544,0,0
-3.2021146,3.4781547,1,0
2.329125,-2.3149467,0,0
-3.3115468,3.684082,1,1
-1.6961606,1.6979214,1,1
-3.9711413,4.1703634,1,1
-3.9569407,4.2377367,1,1
-3.4126892,3.661635,1,1
-3.9509795,4.3150105,1,1
3.7639127,-3.8912148,0,1
3.791483,-4.0986834,0,1
3.2165956,-3.2554815,0,1
1.7607499,-1.574576,0,1
-2.3897538,2.5697718,1,1
-3.9808025,4.4277873,1,1
-3.5477598,4.1175103,1,1
-3.682777,4.244693,1,1
-3.6261878,4.197392,1,0
-2.9710517,3.374918,1,0
-2.6065612,3.210187,1,0
0.291972,-0.09198084,0,0
3.780701,-4.1407847,0,1
1.3362523,-1.0197906,0,1
2.44396,-2.3587668,0,1
2.1362252,-2.119766,0,1
3.3876662,-3.7111292,0,0
3.5903568,-3.8477774,0,0
3.713605,-3.738769,0,0
4.121699,-4.6350255,0,0
-2.1678329,2.893577,1,0
-0.21099745,0.28783014,1,1
-3.8787389,4.143613,1,1
-3.8544314,4.3332534,1,1
4.1652436,-4.4463587,0,0
1.6910974,-1.7176073,0,1
-3.9593344,4.301932,1,1
4.339187,-4.6399517,0,0
4.3541193,-4.624223,0,0
-3.7456558,4.115605,1,1
4.221661,-4.54025,0,0
-3.7179275,4.110023,1,1
4.33885,-4.6363764,0,1
-2.9762766,3.3592253,1,1
4.284048,-4.648778,0,0
-3.9470077,4.298315,1,0
4.2906566,-4.4903703,0,0
4.34276,-4.648483,0,0
4.2777343,-4.524347,0,0
4.354938,-4.655442,0,0
-3.8393488,4.1398478,1,1
-3.2252486,3.7254472,1,1
-3.569944,3.7809665,1,1
-4.013865,4.094729,1,1
-3.9201684,4.17892,1,1
4.365164,-4.8126507,0,0
4.2839594,-4.673095,0,0
4.2623854,-4.6459394,0,0
4.309797,-4.5731955,0,0
4.357704,-4.810845,0,0
3.9686065,-4.3062196,0,1
3.6978524,-3.8911293,0,1
2.9090319,-2.909246,0,1
-1.8617193,2.1523242,1,0
-1.7544968,1.9234577,1,0
0.66350967,-0.4791663,0,0
3.470237,-3.7171752,0,0
-0.34871936,0.3427838,1,0
3.5423021,-3.891572,0,0
3.9591413,-4.2706614,0,0
4.0267916,-4.179704,0,0
4.3241963,-4.6453905,0,0
4.2241244,-4.6659274,0,0
4.0824313,-4.568382,0,1
2.3704717,-2.4146564,0,1
1.7925067,-2.0437522,0,1
-3.6818352,3.903983,1,0
-2.951231,3.2181687,1,1
1.527608,-1.6072332,0,1
-3.77854,4.2593036,1,1
-3.2522297,3.640479,1,1
-3.7044654,4.14738,1,1
1.5850548,-1.3688824,0,0
-3.0130324,3.4726229,1,1
2.278819,-2.0326035,0,0
0.9951784,-0.72699153,0,0
2.8462934,-2.5418177,0,0
-3.143352,3.6298146,1,1
2.5776868,-2.2531443,0,0
4.4487786,-4.5970187,0,0
2.0150537,-1.9671984,0,0
-3.5974212,3.9057631,1,1
-2.4809113,3.0457487,1,1
-2.285959,2.8873343,1,1
-3.6543498,4.1448655,1,1
-3.2589521,3.8046718,1,1
2.9830124,-2.9466195,0,0
3.4139762,-3.2727122,0,0
-2.5973973,2.9886916,1,1
-3.479681,4.0070424,1,1
-0.19724944,0.41601864,1,0
1.2599853,-1.0710387,0,0
1.5961398,-1.1526055,0,0
-0.3066842,0.5456936,1,0
3.1645195,-3.0142066,0,0
-0.76978767,0.94973695,1,0
-2.4175715,2.8855925,1,0
-3.4739492,3.972644,1,0
4.125155,-4.425973,0,0
1.5954515,-1.2827877,0,0
-4.0020194,4.3458667,1,1
-2.024362,2.0423884,1,1
-3.881908,4.213068,1,1
-3.886515,4.2053533,1,1
4.249347,-4.602554,0,0
3.9925456,-4.272922,0,0
4.2561784,-4.574283,0,0
0.059617236,0.08782708,1,0
4.143618,-4.319233,0,0
3.7578464,-4.0136824,0,0
0.38544473,-0.23597398,0,0
0.377671,0.06632743,0,0
3.472637,-4.0371537,0,0
3.874198,-4.3545003,0,0
1.9462419,-2.0463865,0,0
3.2550583,-3.565093,0,0
-3.794936,4.164699,1,1
-3.3488832,3.730402,1,1
-3.9312186,4.2153115,1,1
-3.8911824,4.282589,1,1
3.0584464,-3.3662703,0,0
-1.602889,1.6017635,1,0
-2.575253,2.809061,1,0
4.126205,-4.341064,0,0
-0.32007498,1.063002,1,1
2.1924524,-1.6993281,0,1
3.2174902,-3.6524882,0,0
3.8268661,-3.9780688,0,0
2.3491058,-1.8954165,0,1
-0.8185919,1.1965051,1,1
-3.3241081,3.9473138,1,0
3.9885201,-4.2991266,0,0
4.0767655,-4.166326,0,0
-2.3892493,2.6587768,1,1
2.4140692,-2.1479692,0,0
2.1679978,-2.54663,0,0
-2.8442981,3.2902763,1,0
-3.8913918,4.249692,1,1
-3.9281337,4.1470017,1,1
-2.0551562,2.2852235,1,1
-3.9346943,4.3458343,1,1
-1.1280155,1.6468469,1,0
-3.9193826,4.286705,1,1
-1.3136028,1.6230003,1,1
-1.2523702,1.5758964,1,1
-1.6791542,2.386521,1,1
3.7981434,-3.776409,0,1
0.7344282,-0.12641062,0,1
2.09287,-1.5838711,0,1
3.5755262,-3.695932,0,1
-4.0185237,4.446348,1,1
-3.1169887,3.4969113,1,1
-2.9147458,3.3238957,1,1
-3.4951828,3.8087888,1,1
3.2412186,-3.2975695,0,0
3.3611255,-3.3557098,0,0
4.2687297,-4.4973264,0,0
1.8828325,-1.3073999,0,0
-1.732043,2.0971189,1,0
1.6505741,-1.3961338,0,0
1.8961371,-1.5494282,0,0
4.3005853,-4.5238657,0,0
4.302794,-4.537587,0,0
2.8888986,-3.0123715,0,0
-2.7049065,3.0751479,1,1
-3.5910454,4.008603,1,1
-3.3384333,3.6317189,1,1
0.2020004,0.2378531,1,0
0.6535143,-0.5558879,0,0
1.4731741,-1.3248581,0,0
0.72650105,-0.62445074,0,0
0.06692499,0.3090962,1,0
1.380592,-0.91310257,0,0
-1.4593611,1.901028,1,0
3.8301606,-3.7375052,0,0
2.9707782,-2.808401,0,0
1.7324406,-1.3405576,0,0
3.6090355,-3.7508674,0,0
-2.6440358,3.1950047,1,1
-0.44989553,0.7670592,1,1
-2.492524,3.0982187,1,1
0.6213148,-0.7148992,0,1
-3.335119,3.8171768,1,1
-3.4168859,3.9770088,1,1
-3.597626,4.1287045,1,1
-3.349221,3.760931,1,1
-2.5398757,3.186406,1,1
-3.4985437,3.9611459,1,0
-3.7444646,4.0845027,1,0
-2.1684928,2.707533,1,0
-2.812893,3.2146926,1,0
-3.379806,3.7960944,1,0
4.2527604,-4.3561187,0,1
3.996846,-4.1966634,0,1
4.226742,-4.417918,0,1
4.0305033,-4.143084,0,1
3.3236985,-3.4516644,0,1
1.2869294,-1.1247221,0,1
1.2501341,-1.442909,0,1
3.6756072,-3.6880486,0,1
3.627314,-3.5078368,0,1
3.7205563,-3.792981,0,1
4.0561104,-4.274085,0,1
2.9970248,-2.9363859,0,1
3.3819437,-3.5565434,0,1
-3.3686945,3.9102776,1,0
3.7159417,-3.786405,0,1
1.2318498,-0.9140734,0,1
2.501251,-2.3002353,0,1
-1.2520932,1.8556113,1,0
-2.4492817,2.9617357,1,0
3.6635544,-3.6414475,0,1
2.6098795,-2.484053,0,1
-3.519524,4.0174575,1,0
-3.2232146,3.5686164,1,0
-3.4167938,3.7975233,1,0
-1.0920312,1.5902653,1,0
-1.0995094,1.5972071,1,0
-1.4242476,1.9448357,1,0
-3.2243843,3.7859342,1,0
0.053235687,-0.46363553,0,1
4.311628,-4.473562,0,1
4.022821,-4.2369533,0,1
4.1791124,-4.257607,0,1
-3.5420203,3.9415305,1,0
1.497887,-1.5776013,0,1
-0.91716576,1.3621869,1,1
-0.24573287,0.4401075,1,1
-0.99791694,0.9888488,1,0
-2.9972992,3.271476,1,0
-0.15569732,0.25554636,1,0
-2.9767768,3.4744697,1,0
-2.7811852,3.449048,1,0
-2.4454458,2.9857624,1,0
2.5443137,-2.5071254,0,0
-2.2694209,2.7737598,1,1
0.13876763,0.1133072,0,0
1.400473,-0.9492938,0,0
-2.9548728,3.4621172,1,0
-3.7724295,4.092896,1,0
-3.916954,4.1874733,1,0
-1.4755572,1.484011,1,0
1.3618994,-1.4982466,0,0
-3.2854705,3.5008144,1,0
3.772389,-3.9140782,0,0
-3.7952013,3.9837155,1,0
2.6909602,-2.968144,0,1
4.4125457,-4.5935664,0,1
2.5566835,-2.6366196,0,1
2.7077081,-2.8735917,0,1
3.380999,-3.7550557,0,1
1.0748831,-1.0074564,0,1
2.374482,-2.621809,0,1
4.2711015,-4.4479165,0,0
4.1816564,-4.5871177,0,0
4.2042003,-4.5059266,0,0
-3.0777984,3.193786,1,0
2.8654146,-2.8741188,0,0
1.9857041,-1.9404672,0,0
4.070214,-4.467875,0,0
-3.7540326,4.0087276,1,1
2.296473,-2.2915232,0,1
-3.7913752,4.0709195,1,1
-3.9069748,4.1925206,1,1
-3.3809528,3.5528097,1,1
-3.9657285,4.129776,1,1
-3.6483815,3.97369,1,1
4.4042745,-4.730778,0,0
1.9586036,-1.7994249,0,0
3.3903594,-3.5997841,0,0
3.9082398,-4.4418073,0,0
-3.1510909,3.3377252,1,1
3.9141183,-4.1001544,0,1
-2.94375,3.0589628,1,1
-3.5161033,3.6846037,1,1
-2.4933197,2.495162,1,1
-2.940977,2.8400497,1,1
0.040703915,-0.20495667,0,0
4.3760996,-4.7153544,0,0
-2.6148198,2.972702,1,0
4.245287,-4.6022587,0,0
-1.9526688,2.1039143,1,0
3.986177,-4.1539197,0,0
3.6743605,-3.9506993,0,0
4.1941843,-4.363233,0,0
3.6154006,-3.9193003,0,1
-0.11336851,0.22389086,1,1
3.5261085,-4.016463,0,1
-3.8100882,4.207137,1,0
2.4066608,-2.5583827,0,0
-2.4569807,3.009267,1,0
-1.5643498,2.0504334,1,0
-3.2217884,3.4137454,1,1
3.5503688,-3.640435,0,1
3.0643477,-3.6457167,0,1
3.4149776,-3.7034621,0,0
0.6024982,-0.26559094,0,1
3.2741628,-3.521874,0,1
2.3422046,-2.3169856,0,0
1.1473473,-1.239581,0,0
2.9019918,-2.923129,0,0
1.0815471,-0.93330663,0,0
-3.7567499,4.037767,1,1
-2.5315325,2.686559,1,0
1.4772509,-0.9108717,0,0
0.00556367,0.46885246,1,0
-3.357641,3.743043,1,1
-4.059858,4.2987065,1,1
-3.890165,4.156032,1,1
-4.0382996,4.240514,1,1
2.7760282,-2.599645,0,1
2.1461987,-2.0087278,0,0
2.166206,-1.8713309,0,0
2.793698,-2.5732107,0,1
1.345821,-0.80259734,0,0
1.6419734,-1.1943547,0,1
3.5865543,-3.6350412,0,1
1.1051003,-0.8208134,0,0
1.8657031,-1.4288136,0,0
-0.647542,1.0345408,1,0
1.4845116,-1.094735,0,0
-2.6560404,3.2147174,1,0
-0.08953012,0.83516103,1,1
1.408863,-0.94862956,0,1
-1.3380078,1.7050341,1,0
-1.2168535,1.4998828,1,1
-3.5863428,3.9625223,1,1
1.1124047,-1.3236966,0,1
-3.548036,3.9705908,1,1
-3.5837526,3.966532,1,1
-3.0188649,3.2880113,1,1
0.8176413,-1.0897044,0,1
4.276333,-4.473782,0,0
3.345893,-3.415534,0,0
4.1735883,-4.3019366,0,0
-2.7735329,3.1597905,1,1
1.5041842,-1.3857971,0,0
4.3090367,-4.5161896,0,0
4.3563395,-4.5070367,0,0
4.1730847,-4.467908,0,0
2.1734252,-2.0292087,0,0
0.13009493,0.55948794,1,0
-3.668859,3.7898889,1,1
1.5575998,-1.4590446,0,0
4.147364,-4.306368,0,0
4.0748196,-4.129481,0,0
0.05786328,0.30422002,1,1
-3.2045963,3.5394287,1,1
3.9102185,-4.075825,0,1
4.1514754,-4.3640914,0,1
0.0061237225,0.339559,1,1
2.5649166,-2.4296036,0,0
3.790206,-3.8577702,0,0
3.963167,-4.0248027,0,0
4.1913934,-4.293871,0,0
4.381662,-4.8330326,0,0
4.0759344,-4.3099113,0,0
-0.46838576,0.9179761,1,0
3.383703,-3.6450229,0,1
-3.5931516,4.022856,1,0
-1.5550802,2.1347346,1,0
0.1759587,0.022581697,0,0
-3.961916,4.382628,1,1
-3.5894156,4.0581794,1,1
-4.0310984,4.281199,1,1
2.7202425,-2.637032,0,0
3.2131302,-3.0733347,0,0
-3.541145,4.112216,1,1
-2.8073626,3.4553874,1,1
-3.508287,3.7257376,1,1
-3.860724,4.2814164,1,1
-3.8168998,4.078779,1,1
-4.014802,4.171793,1,1
4.255727,-4.469093,0,0
-4.010007,4.340158,1,1
-3.8327868,4.252366,1,1
3.9289083,-4.097202,0,0
4.298552,-4.742871,0,0
4.164491,-4.641251,0,0
-3.889029,4.0473733,1,1
3.548355,-3.9241314,0,0
-3.844873,4.1802263,1,1
-1.6376678,2.3794985,1,1
-3.6770363,4.058558,1,0
-3.860757,4.171596,1,0
-3.913536,4.111946,1,0
-2.2834888,2.821017,1,1
-2.2247949,2.8225226,1,1
-2.1567755,2.4917321,1,0
3.1095092,-3.4331374,0,1
2.5076523,-2.422648,0,1
3.4119182,-3.9873013,0,1
3.243996,-3.7828572,0,1
2.758101,-2.9459648,0,1
2.7550805,-2.8792248,0,1
2.4601116,-2.1902382,0,1
0.5788,-0.1809689,0,1
2.0073338,-1.886909,0,1
1.6806258,-1.3147312,0,1
0.9389343,-0.43084523,0,1
0.8981409,-0.4293403,0,0
1.1934208,-0.82537174,0,0
0.9119608,-0.49661613,0,0
1.3610684,-0.9537049,0,0
1.8606899,-1.6404382,0,0
-0.73400193,1.4638796,1,0
0.9375611,-0.68365645,0,0
0.77986854,-0.4221243,0,0
1.131123,-0.89262605,0,1
1.7465049,-1.6617134,0,1
0.42351395,0.17720398,0,0
-1.756758,2.334919,1,0
-1.7788931,2.1998906,1,0
2.9264812,-2.9520597,0,0
0.56256795,-0.11113209,0,0
1.0093623,-0.69730484,0,1
2.6319337,-2.8750253,0,1
1.5089849,-1.2249304,0,1
1.9109358,-1.7690119,0,1
1.0114968,-0.8449363,0,1
-1.0163627,1.6224959,1,1
-2.7454872,3.2588835,1,0
-2.735299,3.1906862,1,0
-3.0282984,3.3591037,1,0
3.4610949,-3.5132446,0,1
-1.8455108,2.2689059,1,1
3.7519577,-3.9415708,0,0
-3.8310366,4.2177763,1,1
3.062659,-3.0381181,0,0
-1.8599225,2.1316612,1,1
3.8564644,-3.9429507,0,0
-3.985478,4.174712,1,1
3.635325,-4.180327,0,0
4.1693063,-4.629003,0,0
4.285624,-4.608996,0,0
4.349766,-4.662501,0,0
4.0203786,-4.422235,0,0
-0.7317572,0.84995013,1,1
-3.769898,3.9355955,1,1
-3.4416177,3.8887343,1,1
1.0571634,-1.0800267,0,0
-0.21396445,0.20882745,1,0
4.0689454,-4.4163966,0,0
-2.4162242,2.641077,1,0
-3.8803935,4.3183856,1,1
3.1411695,-3.4159606,0,1
-2.500718,2.9626074,1,1
2.1279027,-2.1349115,0,1
2.547005,-2.536103,0,0
2.4890356,-3.152861,0,0
4.223495,-4.590334,0,0
0.74777824,-0.1659879,0,0
0.96597683,-0.5305508,0,0
-0.35976154,1.0474861,1,0
1.5621878,-1.4450034,0,1
-2.4159129,3.0778298,1,0
1.3829063,-1.2312404,0,0
-1.4716712,1.9980518,1,0
-2.3619869,2.937315,1,0
-3.8862832,4.156832,1,1
-3.4724555,3.7192883,1,1
-1.4810721,1.3353072,1,1
-3.867576,4.1140523,1,1
-2.1279945,2.2801251,1,1
-3.950129,4.1637855,1,1
4.187377,-4.5075407,0,0
4.339683,-4.71945,0,0
3.735241,-3.8653438,0,0
-4.050667,4.165699,1,1
-4.0414395,4.209123,1,1
-3.6750185,3.971521,1,1
-3.1345701,3.2880197,1,1
-3.937312,4.120237,1,1
-3.2651513,3.362511,1,1
3.5134065,-3.6824596,0,0
2.467753,-2.7085257,0,0
-0.8258421,1.2403744,1,0
-3.571301,3.8306928,1,0
4.324622,-4.5854526,0,0
-1.2273688,1.6414074,1,1
-3.6160316,3.9448938,1,1
-3.382296,3.7124934,1,1
3.660855,-3.994388,0,0
4.2228045,-4.5183825,0,0
2.143966,-2.2795973,0,0
2.917957,-3.394072,0,0
3.9205651,-4.1695504,0,1
3.6306396,-3.5502963,0,1
3.9052114,-4.2236857,0,1
3.902742,-4.303277,0,0
-1.5367249,1.8946222,1,0
-1.4357079,1.3989099,1,0
-1.7661635,1.995146,1,0
-0.82682794,0.9792669,1,1
-3.8305364,4.175507,1,1
2.5658894,-2.405989,0,1
2.5182638,-2.620223,0,1
3.8096702,-3.7807891,0,1
-3.128556,3.6367655,1,1
0.5783726,-0.38084304,0,0
-1.2147073,1.2982988,1,0
-0.8795251,1.3264837,1,0
-0.5416549,0.8729635,1,0
-2.6400025,3.1499977,1,0
-1.7019266,2.325509,1,1
-3.5786219,3.992657,1,1
-3.582705,4.0100627,1,1
2.8348553,-2.723312,0,0
3.7007647,-3.7690089,0,0
1.9195703,-1.7490703,0,0
3.9854674,-4.284712,0,0
3.126369,-3.1382189,0,0
1.0366507,-0.9480069,0,0
-3.6344767,4.2793627,1,1
-3.935246,4.3614774,1,1
-3.6401024,4.1057673,1,1
-3.1425269,3.7045708,1,1
-2.8013628,3.0495985,1,1
-0.96687365,1.1775823,1,1
1.2192203,-0.8573881,0,0
-0.004470541,0.26073405,1,1
-0.19276914,0.3348897,1,1
-2.2758179,3.0639992,1,1
1.6515869,-1.4847561,0,1
2.9642735,-2.7248487,0,1
4.4569993,-4.7664647,0,1
4.27019,-4.7671065,0,0
4.1596227,-4.3612094,0,0
3.4011908,-3.2954686,0,0
2.0975037,-1.7016546,0,0
3.4301195,-3.3752625,0,0
4.142954,-4.5017133,0,0
1.1305283,-0.67268366,0,1
2.5128653,-2.1951373,0,1
2.3278313,-2.2232702,0,1
3.3726857,-3.3577347,0,1
3.9653697,-4.2151794,0,1
3.7797127,-3.80371,0,1
3.95337,-4.0232725,0,1
-2.1408415,2.4686906,1,0
-0.677157,0.99756813,1,0
-3.6814337,4.0487885,1,0
-3.857429,4.3284664,1,0
-2.8807905,3.2036164,1,0
-2.2060573,2.7769828,1,0
-3.182455,3.654049,1,0
-3.3270094,3.956924,1,0
2.5472846,-2.3427558,0,1
4.3184114,-4.5329404,0,1
3.8144584,-3.8303618,0,1
